"PlantID","Dataset","Genotype","Treatment","FW","DW","side.area.norm..mm.2.","side.border.length.norm..mm.","side.compactness.01..relative.","side.compactness.16..relative.","side.fluo.intensity.average..relative.","side.fluo.intensity.classic.sum","side.height.norm..mm.","side.hull.circumcircle.d..px.","side.hull.fillgrade..percent.","side.hull.pc1","side.hull.pc2","side.leaf.count..leafs.","side.leaf.length.average.norm","side.leaf.length.sum.norm..mm.","side.leaf.width.average.norm","side.nir.intensity.average..relative.","side.nir.skeleton.intensity.average..relative.","side.vis.hue.average","side.width.norm..mm.","side.width.norm.relative","side.width.relative","top.area..px.","top.border.length..px.","top.compactness.01..relative.","top.compactness.16..relative.","top.fluo.intensity.average..relative...pix.","top.fluo.intensity.classic.sum","top.hull.circumcircle.d..px.","top.hull.fillgrade..percent.","top.hull.pc2","top.leaf.count","top.leaf.length.average","top.nir.intensity.average..relative...pix.","top.nir.intensity.sum","top.vis.hue.average","volume.fluo.iap"
"1137KN229","KN1137","Streif","stress",89.79,9.2,115145.89,15074.71461,0.006481413,1978.666667,0.270786492,4327446,725.6421233,846.4041138,0.297446209,924.3333333,659.1707957,26.33333333,220.736613,5614.454909,39.37442529,0.51278367,0.57989231,0.230139001,678.7100457,0.99820644,0.999918629,330346,27291,0.005575142,2254,0.579307174,46557349,1528.228638,0.26157318,1220.571447,36,309,0.625206505,1996672,0.261220206,68268910.51
"1137KN230","KN1137","Streif","stress",85.71,8.82,116339.2406,15354.99429,0.006323184,2034.333333,0.27023445,4350475.333,899.5861872,985.4171753,0.271115472,960.3333333,710.0809721,21,276.4717668,5738.184932,38.65654258,0.509818718,0.53803714,0.230697694,679.6946347,1.010701187,1.012434809,308704,24665,0.006378868,1970,0.581674494,43838316,1448.463989,0.243307936,1273.756721,31,337,0.621072214,1847901,0.264796755,66678735.91
"1137KN231","KN1137","Streif","stress",87.56,8.92,117439.2041,15446.23288,0.006265026,2037.666667,0.271986938,4488999.333,721.0473744,872.0152995,0.277542495,1222.666667,791.3708368,22,255.7655537,5602.63984,39.83133641,0.506158379,0.529919246,0.227579464,684.9457763,0.936924834,0.938531909,306173,26994,0.005282207,2379,0.574493518,42888567,1438.520508,0.261577893,1172.835844,31,355,0.618846738,1861163,0.262331682,67032674.76
"1137KN232","KN1137","Streif","stress",80.78,8.01,106712.6208,13243.70719,0.007692009,1648.333333,0.270369884,4055310,682.3202055,839.3584391,0.275439403,1067.333333,771.9565621,21.66666667,219.6256394,4687.956621,41.86058975,0.510297686,0.590203766,0.229685597,708.2477169,1.026533908,1.028294687,299614,26448,0.005384049,2334,0.583131014,42687880,1733.740723,0.219080301,1244.930766,32,352,0.617845863,2006093,0.260820156,60254133.04
"1137KN233","KN1137","Streif","stress",90.19,8.58,114427.8762,13813.78425,0.00809709,1694.666667,0.271824624,4333444.667,717.1090183,856.9644775,0.285084934,1201.333333,647.4036436,19.66666667,262.835784,4998.102169,41.16098555,0.518834134,0.641983909,0.228679959,681.7458619,0.975969815,0.977643863,296622,22881,0.007119757,1765,0.568388644,40828145,1668.96228,0.288153598,920.863182,29,310,0.619942275,1799959,0.259088776,64287053.61
"1137KN234","KN1137","Streif","stress",83.28,8.53,107826.1561,14559.77454,0.006649029,1979.666667,0.271098478,3535253.667,626.5268265,812.5564982,0.294928182,1245.333333,757.1218895,25.66666667,229.3795029,5440.510845,38.54942325,0.507835475,0.56142348,0.228910468,694.4634703,1.091964781,1.093837791,289362,25104,0.005772334,2177,0.561986743,39297150,1488.822266,0.251518742,1207.005215,35,283,0.600116588,1909658,0.261618485,59832186.92
"1137KN235","KN1137","Ursa","control",94.57,10.08,109931.7268,15846.63242,0.006006603,2330.666667,0.235973521,2682135,615.696347,808.1720174,0.327005109,1238,651.2461576,23.66666667,230.6093512,5474.315068,39.73073272,0.502330087,0.497472081,0.227380758,661.3156393,0.901848259,0.903395168,318068,29607,0.004561296,2755,0.516640738,38908548,1713.549561,0.291963004,1036.738988,27,411,0.637429975,1822288,0.255931507,63954785.04
"1137KN236","KN1137","Ursa","control",98.59,10.49,111761.3371,15466.90925,0.006898285,2177.333333,0.23921589,2768068,645.2340183,797.3846639,0.320839198,1211.666667,660.5096919,21.33333333,251.765385,5352.88242,40.2769905,0.5084631,0.545977726,0.226778711,666.2385845,0.954213321,0.95585005,281548,28585,0.004330245,2902,0.511837734,33844776,1684.97937,0.231638479,1191.641337,34,308,0.630669093,1673821,0.256926038,61172723.61
"1137KN237","KN1137","Ursa","control",90.44,8.85,109502.5988,14377.95377,0.007372355,1925,0.243619878,2958219.333,599.614726,776.2073975,0.374037082,1174.333333,617.5774659,26,188.6785095,4962.98516,41.55979054,0.514583217,0.576021442,0.223457688,600.5993151,0.976250086,0.977924615,280827,25863,0.00527777,2381,0.539807642,36548601,1497.94812,0.272728729,943.4662158,34,310,0.629103221,1602609,0.254654655,59859607.02
"1137KN238","KN1137","Ursa","control",85.12,8.62,107738.9087,14887.97089,0.006301105,2065.333333,0.24038568,2881912,686.586758,828.9616089,0.318994285,928,688.1560228,20.66666667,276.0429639,4956.421233,41.38408299,0.51281188,0.598813325,0.224740593,686.9149543,0.985280398,0.986970415,266925,24990,0.00537254,2339,0.524107021,33255197,1555.845215,0.243947355,1200.611636,33,311,0.644972084,1615568,0.25600954,57419208.66
"1137KN239","KN1137","Ursa","control",104.79,10.97,124227.3752,17067.85103,0.005469824,2351.666667,0.245478501,3488407.667,696.4326484,883.9382935,0.291269108,1292,771.5197182,25,245.094844,6117.908105,39.3722673,0.504239185,0.510699259,0.225930967,734.831621,1.07500901,1.076852936,324794,30819,0.004297664,2924,0.540947439,42078121,1669.737793,0.238270745,1286.707417,31,356,0.62639328,1908138,0.25438067,73031683.64
"1137KN240","KN1137","Ursa","control",102.97,10.33,119907.6593,15442.62272,0.007462352,2026.333333,0.247946069,3454806,703.9811644,852.1633504,0.331640598,965.3333333,711.7052201,22,240.900677,5338.113584,41.19478533,0.502721318,0.490129954,0.225178157,652.1261416,0.99142729,0.993127851,314728,28588,0.004840667,2596,0.534992369,40168625,1632.61499,0.305906275,1042.799546,29,402,0.634408157,1793751,0.253318383,69391235.68
"1137KN241","KN1137","Ursa","control",99.1,10.58,120080.8616,16954.29509,0.005746752,2422.333333,0.245515698,3407091.667,591.7380137,851.0321045,0.320134726,1303,694.3432511,22.66666667,259.8086819,5763.45605,39.92648712,0.503691286,0.520258844,0.225080519,792.5941781,1.05357338,1.055380538,327101,31856,0.004051054,3102,0.527763236,41082444,1631.385742,0.259683007,1204.348326,28,456,0.638686618,1897704,0.253616801,70844271.07
"1137KN242","KN1137","Ursa","control",82.68,9.57,97968.49222,13663.79852,0.006741854,1908,0.235322602,2443808,714.4834475,793.5016073,0.284217754,923,669.652651,17.33333333,294.6626899,4926.227169,38.56263968,0.506080493,0.524000751,0.221642602,654.423516,1.049340823,1.051140721,247478,22895,0.005933131,2118,0.489393551,28544738,1488.294556,0.234349506,1073.614765,22,371,0.631695615,1509503,0.255633448,50274148.98
"1137KN243","KN1137","Ursa","control",97.55,10.09,112563.3669,15168.25057,0.00619752,2046.666667,0.244651203,3207235,637.6855023,798.4897054,0.304913668,1118,704.7966962,25.66666667,200.1879696,4951.498288,42.08850082,0.510058433,0.559439053,0.223529081,706.6067352,1.007892406,1.009621209,306071,30949,0.004016098,3129,0.514479986,37387176,1739.309082,0.238895591,1287.075393,31,386,0.642575635,1842078,0.254104908,64238911.15
"1137KN244","KN1137","Ursa","stress",70.59,7.33,97707.71943,13710.4024,0.006580945,1925.666667,0.256197,3175816.667,738.4417808,854.1801758,0.256449094,937.3333333,761.5408789,16.66666667,284.6989622,4726.68379,40.32657368,0.506168792,0.541334765,0.225412827,663.6130137,0.998121064,0.999833107,239440,24416,0.005048763,2489,0.540340975,30985137,1646.106812,0.197020825,1235.210803,27,370,0.616791256,1521072,0.262552076,49319337.42
"1137KN245","KN1137","Ursa","stress",69.03,7.44,95334.59009,13689.72603,0.006642472,1974.666667,0.258464585,3242209.333,733.5188356,844.4633993,0.257396999,964.6666667,680.9805553,20,252.203604,4717.494292,40.37431832,0.508290881,0.552539649,0.224742553,667.8795662,0.99947227,1.001186631,254541,25101,0.005077321,2475,0.543480456,33207849,1765.470825,0.199268033,1213.769531,30,316,0.615642481,1672873,0.261836285,49615729.53
"1137KN246","KN1137","Ursa","stress",74.63,8.15,99523.11167,14016.28139,0.006465405,1977.666667,0.249019195,2954308.667,796.2043379,878.6477661,0.249803069,1080.333333,693.6886743,20,239.3463026,4720.119863,41.6831314,0.50809208,0.564094326,0.224113539,672.4743151,1.025844061,1.027603656,272946,29012,0.00407602,3083,0.537612467,35085968,1714.275513,0.219872159,1172.469178,35,309,0.62611011,1741231,0.25979598,53635498.09
"1137KN247","KN1137","Ursa","stress",75.18,8.06,102484.3531,15179.08105,0.00573348,2261.666667,0.250675375,3143972.667,774.8715753,918.0358887,0.242169623,990.3333333,787.5045935,21.66666667,245.6808236,5313.170662,39.57566172,0.506422673,0.577692094,0.225421916,695.119863,1.112277583,1.114185435,255460,26560,0.004551384,2761,0.521705681,31684097,1577.724243,0.201062136,1236.610171,25,407,0.632763898,1634040,0.261159642,53432934.13
"1137KN248","KN1137","Ursa","stress",72.71,8.09,98580.51659,14181.69235,0.006269462,2046,0.25125981,3074987.667,747.6312785,879.9605306,0.250370331,1046,685.0239676,22,228.0901868,4867.808219,40.41059523,0.508553693,0.567154949,0.22590516,759.446347,1.034310811,1.036084929,277156,26168,0.005087599,2470,0.534228999,35529794,1671.917603,0.205284014,1214.95231,37,274,0.614783015,1761464,0.258738315,53535669.34
"1137KN249","KN1137","Ursa","stress",66.97,6.75,88109.21264,12232.86244,0.007617311,1704,0.252863283,2766733.333,681.9920091,813.5841268,0.253918527,1127,691.74383,24,179.3455342,4234.389269,41.30004606,0.507490308,0.537582636,0.227394471,666.2385845,1.046650515,1.048445799,218547,21943,0.005704208,2203,0.523250107,27154316,1648.365234,0.175879227,1058.088244,25,332,0.598416932,1450428,0.262120479,42489708.32
"1137KN250","KN1137","Ursa","stress",74.1,7.78,92579.51101,12790.13984,0.007286404,1770.333333,0.255944346,3029205,830.9931507,876.3674113,0.27629753,1027.333333,603.3690712,18.33333333,243.1350868,4362.385845,40.89283218,0.513742645,0.574927901,0.22409096,590.097032,1.02012726,1.02187705,226863,21392,0.006230228,2017,0.525023697,28372183,1671.49736,0.262226468,1052.802262,16,515,0.613368344,1482131,0.259064372,45486940.1
"1137KN251","KN1137","Ursa","stress",75.83,8.21,98814.79202,14566.01027,0.005933713,2150.666667,0.247174773,2909328.667,851.9977169,889.6074015,0.243710602,1092.333333,713.7026261,22.66666667,233.3738984,5139.226598,38.84282889,0.511362615,0.596431788,0.22639137,665.5821918,1.066107823,1.067936482,251865,26240,0.004598013,2733,0.520126585,31039503,1674.335693,0.219306246,1163.300964,46,204,0.629644274,1609928,0.262078699,51155917.24
"1137KN252","KN1137","Ursa","stress",73.14,7.7,101517.8458,14894.86301,0.005801162,2188.333333,0.255596375,3361884.333,873.6586758,940.93573,0.223379817,1170.666667,783.2455708,21.33333333,257.077235,5395.876142,38.36838778,0.502311495,0.534109814,0.224681146,686.9149543,0.971859814,0.973526812,253895,25532,0.004895353,2567,0.528286859,32075846,1673.782959,0.20059215,1115.721013,27,383,0.622909071,1573487,0.259068243,52766643.87
"1137KN253","KN1137","Victoriana","control",116.69,12.28,132764.695,14601.78368,0.008452652,1636,0.257648959,4378462.667,783.7328767,852.9649251,0.372756434,1013,671.6834827,20,279.0256394,5329.252283,43.73527594,0.529068061,0.674197642,0.23203789,594.3635845,1.022175876,1.023929179,378107,23531,0.008583586,1464,0.559206889,51149201,1471.061523,0.3716737,959.3243529,29,295,0.641818829,2208643,0.258332548,84213160.36
"1137KN254","KN1137","Victoriana","control",128.77,12.95,142582.936,16339.25514,0.00812538,1943,0.266909415,5232481,707.2631279,863.165446,0.396181735,1234.333333,673.9654258,18.66666667,316.5563166,5882.263128,43.19017395,0.517614467,0.6421453,0.227352815,645.2340183,1.095163756,1.126013439,413825,24649,0.008560198,1468,0.563090659,56781786,1656.574585,0.344217078,1057.409833,28,451,0.635301697,2179250,0.248463087,94616291.12
"1137KN255","KN1137","Victoriana","control",124.81,13.11,147335.9806,17544.39212,0.006517316,2114.666667,0.270090377,5669739,797.8453196,912.1117757,0.313388172,993.6666667,816.1444906,28.33333333,241.2125938,6735.57363,40.68269407,0.516727616,0.602291428,0.229889629,776.8407534,1.021879937,1.050665287,438417,26751,0.007699982,1632,0.55743288,59445849,1571.864014,0.352161828,1279.025225,35,346,0.640458747,2490094,0.252541576,100633485.7
"1137KN256","KN1137","Victoriana","control",124.67,13.39,152974.4248,17310.05993,0.006594724,1971.666667,0.267853977,5735969,883.8327626,934.2980754,0.353792991,953,687.644857,26,253.7400407,6595.761986,41.05821278,0.523998099,0.662531932,0.23037504,645.5622146,1.016654039,1.045292181,438932,27353,0.007374631,1704,0.571845253,61327103,1627.286377,0.332505476,1149.018577,35,322,0.638777884,2740108,0.255055606,104546008.3
"1137KN257","KN1137","Victoriana","control",108.9,10.37,130574.4621,13591.59532,0.009662738,1437.666667,0.273738159,5140104,694.7916667,810.3305664,0.410585857,1226,647.6126685,18.33333333,286.0647922,5103.453196,43.46059398,0.524702898,0.677964877,0.229776115,577.9537671,1.006773042,1.035132846,381768,20655,0.011250108,1117,0.584089762,54921959,1290.942139,0.400570583,1088.201232,28,351,0.636315085,2199439,0.253065451,83223890.05
"1137KN258","KN1137","Victoriana","control",113.99,11.69,135120.698,15002.51142,0.008176958,1694.333333,0.268914528,5051667,792.2659817,849.6167603,0.385543279,1153.666667,643.1034263,20,268.0531098,5242.608447,44.98895674,0.526191535,0.661348716,0.229710316,566.1386986,0.981147837,1.008785805,406598,21640,0.010917785,1151,0.562568164,55927121,1784.741577,0.42000628,830.4374406,31,319,0.632119591,2350641,0.252897608,88878047.24
"1137KN259","KN1137","Victoriana","control",99.17,11.44,126761.1044,13797.70263,0.008498948,1506.333333,0.263036743,4482596.333,748.9440639,806.0097656,0.383053019,875,637.8572329,24.66666667,214.2705389,5138.242009,42.66936008,0.526250613,0.676096399,0.227558495,568.4360731,0.981835399,1.009492734,375320,22619,0.009219641,1363,0.555741506,50820608,1357.599609,0.400703569,1194.257562,32,313,0.651034606,2257622,0.253531952,80108181.45
"1137KN260","KN1137","Victoriana","control",111.13,11.83,125624.9493,14360.88756,0.00904192,1682.333333,0.256689367,4069821.667,784.7174658,838.1309408,0.383414308,1061.666667,613.130973,19.33333333,274.158105,5350.913242,42.36512868,0.525502336,0.67946659,0.231389991,575.3281963,1.053181576,1.082848663,339070,19788,0.010889403,1154,0.561588509,46328583,1553.118774,0.367365402,846.1435706,23,372,0.621518785,2094885,0.255592515,75458920.41
"1137KN261","KN1137","Victoriana","control",109.95,12.98,137759.7704,16982.51998,0.006063253,2096.666667,0.260020889,4651246,880.8789954,993.502299,0.301288455,1228.333333,737.4833096,23.66666667,279.7969831,6590.182648,38.84116742,0.511011369,0.58663133,0.231650064,685.9303653,1.108464659,1.139689016,452589,29804,0.006404878,1962,0.555529483,61176107,1659.463501,0.333610612,1289.104511,33,370,0.642526038,2759463,0.256084737,95601435.24
"1137KN262","KN1137","Victoriana","stress",80.12,8.24,103675.4417,12405.82192,0.008585664,1486.666667,0.277752002,4203207,912.0576484,944.5138143,0.268186434,983,642.1132276,17,267.157173,4438.199201,42.66109249,0.518007593,0.634484159,0.230997968,638.9982877,0.984478306,1.012210089,277234,19661,0.009014613,1394,0.568361717,38360855,1302.633545,0.276167716,1204.307483,26,297,0.623852155,1859513,0.265841088,56310469.05
"1137KN263","KN1137","Victoriana","stress",76.97,7.98,100904.852,12363.15639,0.008529223,1522,0.276698546,4033638.333,779.4663242,830.2642008,0.268052596,1006,664.8380471,18.33333333,244.365623,4506.792237,42.80007734,0.514385093,0.616107485,0.231276748,644.2494292,0.942540393,0.969090826,264727,21138,0.007448945,1687,0.569184888,36671611,1638.442383,0.246366878,1122.205005,26,366,0.61510928,1666248,0.268108376,53555141.82
"1137KN264","KN1137","Victoriana","stress",78.23,8.33,105814.6188,13102.91096,0.008005335,1634.333333,0.278933642,4332014.333,708.5759132,811.4266968,0.301015175,988,647.2938402,20.33333333,232.3012589,4714.868721,42.10403105,0.513415484,0.587400132,0.228487668,646.875,0.989503724,1.017377069,312207,21861,0.008213314,1530,0.576834248,44069738,1461.006714,0.269414309,1188.044542,36,261,0.631097057,2068591,0.26230685,60989769.86
"1137KN265","KN1137","Victoriana","stress",75.79,7.79,95846.11838,12387.77112,0.007970905,1607,0.273591956,3743159.667,759.446347,806.2486165,0.271916956,1194,643.1672314,20.33333333,229.1068711,4598.687215,40.27148314,0.51291005,0.610234985,0.229467108,630.1369863,1.043559551,1.072955594,269522,19162,0.00922641,1362,0.565049104,37122815,1690.490234,0.248169268,1193.448988,30,242,0.618952901,1837176,0.265063647,51328863.04
"1137KN266","KN1137","Victoriana","stress",80.85,8.54,110764.7779,13983.78995,0.007223006,1771.666667,0.278965439,4569460,765.0256849,892.9818726,0.27318449,978.3333333,756.4142744,21.66666667,243.2794118,5183.533105,40.70584313,0.514230584,0.596880728,0.23102968,677.7254566,1.01956897,1.048289223,298266,21545,0.008076074,1556,0.568659663,41499847,1358.535278,0.274662722,1132.362189,37,257,0.62368483,1882075,0.262323518,62401288.99
"1137KN267","KN1137","Victoriana","stress",84.37,8.78,110522.424,13514.79737,0.008024257,1670.333333,0.275419188,4452751.333,775.1997717,855.8758341,0.301670644,998,678.8660211,22,228.7296066,4851.398402,41.97225542,0.518441032,0.61386686,0.230808808,596.9891553,1.006517701,1.034870312,289168,21994,0.007515772,1672,0.550749276,38452222,1575.622559,0.262919796,1090.18981,25,352,0.635186992,1855883,0.264707208,61307770.33
"1137KN268","KN1137","Victoriana","stress",76.96,7.89,95433.79362,11581.72089,0.008957374,1406.666667,0.269868416,3565543,748.9440639,815.2582804,0.268837592,1033.666667,661.550065,21.66666667,190.3339906,4116.566781,43.29200385,0.521675977,0.636306964,0.229538625,610.7734018,0.97903184,1.006610202,262490,21012,0.007475533,1681,0.55890159,35458152,1508.491455,0.239449783,1199.667255,36,232,0.62687051,1663100,0.265791391,50436921.89
"1137KN269","KN1137","Victoriana","stress",79.36,8.2,108171.2681,12557.77683,0.008824591,1465,0.276907164,4389324.333,821.1472603,879.5933228,0.292413476,1156.666667,640.2160722,15.66666667,291.9737667,4544.206621,43.06141728,0.517848685,0.613335704,0.229931935,595.3481735,0.982809365,1.010494136,282427,23092,0.006655917,1888,0.554883431,37985114,1453.476074,0.254580937,1051.088528,23,375,0.626750494,1842261,0.263825769,59300046.26
"1137KN270","KN1137","Victoriana","stress",78.58,8.14,100618.5513,12080.25114,0.008850582,1458.333333,0.275602378,4016906,796.2043379,910.339091,0.260752128,1122.333333,713.3563092,20.66666667,226.2447259,4585.559361,41.17670766,0.518599436,0.628194698,0.232394033,627.8396119,1.012513475,1.041034981,245946,19185,0.00839998,1496,0.558011762,33189478,1664.239624,0.215964795,1087.165225,20,363,0.607070204,1664286,0.267242425,51474003.38
"1137KN271","KN1137","Wiebke","control",117.63,12.46,132968.9186,17771.83219,0.005785372,2408,0.252483509,4149192,866.1101598,1024.590413,0.245633117,1025,870.2430841,24,277.9108698,6536.358447,39.40410066,0.50915561,0.565799465,0.230360078,790.2968037,0.940895283,0.967399375,378909,31039,0.004943497,2542,0.521245564,47149328,1679.755615,0.275323792,1241.433015,31,427,0.639518891,2100762,0.258179506,84432102.11
"1137KN272","KN1137","Wiebke","control",115.75,12.08,133176.6967,18261.17295,0.005125213,2510.666667,0.254398415,4329234.333,839.8544521,977.5151978,0.283382253,827,761.0401085,26.33333333,235.5486587,6193.393265,41.19800106,0.512146904,0.600270621,0.230477436,724.6575342,0.994027696,1.022028476,361585,29712,0.005148042,2441,0.524900136,45367363,1653.688354,0.236622209,1520.207615,36,335,0.64174481,2135239,0.258444477,82608254.6
